name,effect,Var,14Q2,15Q2,16Q2,17Q2,NoSeason,Sum,reliability,geff.x,G
14A0134LL55,-5.344880538,10.66355413,4,0,0,0,1,4,0.393072289,-5.61684395,-9.342901414
14A0135CONV,0.728130604,10.03810989,4,0,0,0,1,4,0.428670124,0.921555805,1.412880827
14A0135LL55,-6.732667549,10.66355413,4,0,0,0,1,4,0.393072289,-7.02873263,-10.37641569
14A0136CONV,-3.178750496,11.49002018,3,0,0,0,1,3,0.34603308,-2.689547197,-1.491942735
14A0136LL55,2.359496579,10.4130684,4,0,0,0,1,4,0.407328955,2.032521989,1.565879767
14A0137CONV,-1.989292336,9.405962038,4,0,0,0,1,4,0.464649502,-1.664124934,-0.733032818
14A0137LL55,-7.262064306,11.15116396,4,0,0,0,1,4,0.365319448,-7.570034551,-11.3220186
14A0138CONV,-1.47950553,9.642203921,4,0,0,0,1,4,0.45120354,-0.652488807,-2.27474963
14A0138LL55,-1.82049208,9.683343297,4,0,0,0,1,4,0.448862048,-2.213801243,-5.229335582
14A0139CONV,-4.612236834,9.752502405,4,0,0,0,1,4,0.444925782,-4.094278807,-2.866096377
14A0139LL55,-6.919593849,9.870191648,4,0,0,0,1,4,0.438227372,-6.563183594,-9.73345483
14A0140CONV,-5.281477111,10.35212733,4,0,0,0,1,4,0.410797482,-5.420402982,-9.791160956
14A0140LL55,-4.054857287,11.79219746,4,0,0,0,1,4,0.328834333,-4.00033388,-4.987651078
14A0141CONV,-1.20464051,10.64107407,3,0,0,0,1,3,0.394351765,-1.882730785,1.275610235
14A0141LL55,-3.9306999,10.12186343,4,0,0,0,1,4,0.423903201,-4.653585055,-5.984781897
14A0142CONV,-0.462356941,5.246785167,4,8,0,0,2,12,0.70137355,-1.424458069,-1.935414273
14A0142LL55,-0.938969687,10.32740041,4,0,0,0,1,4,0.412204841,-0.952610245,-2.914255516
14A0143CONV,-8.502881398,10.01502331,4,0,0,0,1,4,0.429984121,-8.520334704,-9.917061688
14A0143LL55,-0.940078725,9.628003089,4,0,0,0,1,4,0.452011796,-0.621512317,-2.058417756
14A0144CONV,-3.249655224,9.642203921,4,0,0,0,1,4,0.45120354,-2.453825634,-5.202578015
14A0144LL55,3.327748923,2.775371907,4,22,0,0,2,26,0.842036708,3.826121679,3.123120182
14A0145CONV,-1.257331459,5.554353928,4,7,0,0,2,11,0.683867942,-1.570011206,-0.524048033
14A0145LL55,-1.774608057,9.575326484,4,0,0,0,1,4,0.455009942,-2.369426497,-3.560271232
14A0146CONV,-1.168514768,5.249429432,4,8,0,0,2,12,0.701223049,-1.338199854,-0.698003445
14A0146LL55,-1.64050448,9.494902639,4,0,0,0,1,4,0.459587352,-1.09371755,-3.824991903
14A0147CONV,-2.822170196,10.28383234,4,0,0,0,1,4,0.414684565,-3.409131367,-7.000317452
14A0147LL55,-0.6075057,9.575326484,4,0,0,0,1,4,0.455009942,-0.914893417,-2.268884902
14A0148CONV,-5.774511505,10.03810989,4,0,0,0,1,4,0.428670124,-4.724742213,-6.902268656
14A0148LL55,-2.902163586,9.575326484,4,0,0,0,1,4,0.455009942,-3.442428344,-6.626549514
14A0149CONV,-6.394203777,10.71368088,4,0,0,0,1,4,0.39021927,-4.825634698,-3.127981202
14A0149LL55,4.290172543,2.855089927,4,21,0,0,2,25,0.83749947,4.107475736,4.154065103
14A0150CONV,-0.024617774,10.40968201,4,0,0,0,1,4,0.407521695,-1.188515266,-1.566189743
14A0150LL55,-3.057229941,9.375192817,4,0,0,0,1,4,0.466400766,-2.814945615,-3.364361678
14A0151CONV,-3.588168717,9.662785199,4,0,0,0,1,4,0.450032134,-3.241746498,-3.7204273
14A0151LL55,-3.368715329,2.854561255,4,22,0,0,2,26,0.83752956,-2.701670725,-3.193571529
14A0152CONV,-2.098312439,9.662785199,4,0,0,0,1,4,0.450032134,-3.336402748,-2.572133904
14A0152LL55,-1.742154685,9.375192817,4,0,0,0,1,4,0.466400766,-1.416509471,-3.127787579
14A0153CONV,-1.132243426,5.25242917,4,8,0,0,2,12,0.701052316,-0.829068325,-0.793760468
14A0153LL55,5.274831072,2.766973293,4,22,0,0,2,26,0.842514724,5.868975161,5.888121411
14A0154CONV,-2.46216933,9.660839058,4,0,0,0,1,4,0.450142901,-3.621612712,-5.069937592
14A0154LL55,-2.472312595,9.605703163,4,0,0,0,1,4,0.45328102,-2.55140683,-2.551825978
14A0155CONV,-2.270819611,5.8171987,4,6,0,0,2,10,0.668907847,-1.389260975,-1.744822828
14A0155LL55,-2.224297037,9.923089343,4,0,0,0,1,4,0.435216643,-2.417561241,-0.207552188
14A0156CONV,-3.250294655,10.8076329,3,0,0,0,1,3,0.38487189,-3.180585481,-2.998048077
14A0156LL55,0.764741879,2.892329935,4,22,0,0,2,26,0.835379915,0.445723363,-0.914762225
14A0157CONV,-6.349506402,9.752502405,4,0,0,0,1,4,0.444925782,-6.202602232,-6.102151842
14A0157LL55,-1.758786316,2.788147149,4,22,0,0,2,26,0.841309591,-1.107077488,-0.984005599
14A0158CONV,1.330400293,3.176947149,4,8,12,0,3,24,0.819180619,0.916598271,0.715287969
14A0158LL55,2.842638617,9.415762124,4,0,0,0,1,4,0.46409172,2.752601419,5.483052129
14A0159CONV,-1.122630721,6.061310095,4,7,0,0,2,11,0.655013983,-0.64121955,-1.550766432
14A0159LL55,1.409274194,10.14272704,4,0,0,0,1,4,0.422715726,0.938680787,2.11072351
14A0160CONV,-2.81621444,9.660839058,4,0,0,0,1,4,0.450142901,-3.444280932,-2.953919236
14A0160LL55,0.409531507,10.14272704,4,0,0,0,1,4,0.422715726,0.332565928,0.473462003
14A0161CONV,-2.439694926,9.679838886,4,0,0,0,1,4,0.449061505,-3.197160224,-3.826690847
14A0161LL55,1.598812661,9.560792479,4,0,0,0,1,4,0.45583716,1.635100882,3.351206624
14A0162CONV,-4.761193904,9.693780155,4,0,0,0,1,4,0.448268023,-3.82227998,-10.53304584
14A0162LL55,1.362725092,9.481383908,4,0,0,0,1,4,0.460356785,1.60519476,3.558508264
14A0163CONV,-0.104304157,9.693780155,4,0,0,0,1,4,0.448268023,-1.343717651,-7.440486034
14A0163LL55,-5.181702118,10.41163159,4,0,0,0,1,4,0.407410732,-5.049222313,-8.591528143
14A0164CONV,4.29712413,9.392152533,4,0,0,0,1,4,0.465435485,4.513364989,7.304609263
14A0164LL55,-3.911274774,10.28635721,4,0,0,0,1,4,0.414540859,-4.270583031,-5.967387299
14A0165CONV,-3.207682496,9.689262107,4,0,0,0,1,4,0.448525172,-2.454365911,-7.089563286
14A0165LL55,1.181009148,10.28635721,4,0,0,0,1,4,0.414540859,0.64919473,-0.914249818
14A0166CONV,-3.813374214,9.744425728,4,0,0,0,1,4,0.445385475,-4.156460629,-4.316183987
14A0166LL55,-1.820603027,9.696421058,4,0,0,0,1,4,0.448117713,-1.91272581,-0.338881573
14A0167CONV,-6.709371416,10.02654586,4,0,0,0,1,4,0.429328303,-6.374448107,-5.442703367
14A0167LL55,8.742071191,3.206020721,4,18,0,0,2,22,0.817525865,8.78937794,9.205654107
14A0168CONV,-5.406933422,9.9697663,4,0,0,0,1,4,0.432559973,-4.997784991,-8.185395177
14A0168LL55,1.670146658,9.682473568,4,0,0,0,1,4,0.448911549,1.425933597,3.209462457
14A0169CONV,0.443298211,3.192996187,4,8,12,0,3,24,0.81826717,-0.045676204,0.396917693
14A0169LL55,1.495012188,9.607816439,4,0,0,0,1,4,0.453160741,1.273893404,0.474406587
14A0170CONV,-0.113634573,3.200771488,4,8,12,0,3,24,0.81782463,-0.401413489,-2.593764111
14A0170LL55,5.264962965,2.783845059,4,22,0,0,2,26,0.841554449,5.090733084,4.687931109
14A0171CONV,-2.311516619,9.409046493,4,0,0,0,1,4,0.464473947,-2.289844947,-1.299682638
14A0171LL55,-2.822223504,9.640643175,4,0,0,0,1,4,0.451292371,-2.601947661,-3.574275506
14A0172CONV,-1.89640767,9.585400992,4,0,0,0,1,4,0.45443654,-1.975917928,-3.815835017
14A0172LL55,-3.130728652,9.640643175,4,0,0,0,1,4,0.451292371,-2.743806967,-3.072090444
14A0173CONV,-2.761908831,9.689262107,4,0,0,0,1,4,0.448525172,-2.577795765,-7.810271201
14A0173LL55,-1.901927647,9.604933349,4,0,0,0,1,4,0.453324835,-1.57479325,-2.142681511
14A0174CONV,-0.264734134,10.52117608,3,0,0,0,1,3,0.401175889,0.356760053,3.33518079
14A0174LL55,0.750132903,9.604933349,4,0,0,0,1,4,0.453324835,0.715451128,1.395012772
14A0175CONV,-5.979685885,9.636198324,4,0,0,0,1,4,0.451545355,-5.370452372,-6.681990623
14A0175LL55,-2.520670511,10.11990308,4,0,0,0,1,4,0.424014776,-2.436205161,-3.895831389
14A0176CONV,-4.980360987,11.16527832,4,0,0,0,1,4,0.364516114,-5.024120955,-7.109161471
14A0176LL55,-2.586508751,9.651565741,4,0,0,0,1,4,0.450670702,-2.272010813,-3.444932928
14A0177CONV,-1.379874128,10.22555263,4,0,0,0,1,4,0.418001617,-1.683397978,1.184012569
14A0177LL55,-4.953041572,9.651565741,4,0,0,0,1,4,0.450670702,-4.420140779,-4.604405785
14A0178CONV,-1.452724993,10.16486304,4,0,0,0,1,4,0.421455831,-2.464875852,-4.418618129
14A0178LL55,-3.295443665,9.651565741,4,0,0,0,1,4,0.450670702,-3.316662802,-5.35194331
14A0179CONV,-0.171508657,10.93154729,4,0,0,0,1,4,0.377819168,0.225288366,-1.248731713
14A0179LL55,-5.293321366,9.651565741,4,0,0,0,1,4,0.450670702,-5.221199068,-6.584520778
14A0180CONV,-0.308176633,9.788103413,4,0,0,0,1,4,0.442899513,-1.591104856,2.14079407
14A0180LL55,-2.266129503,9.651565741,4,0,0,0,1,4,0.450670702,-1.853647514,-1.689415243
14A0181CONV,-2.75928953,10.55379989,4,0,0,0,1,4,0.39931907,-2.947298835,-3.556939125
14A0181LL55,-2.388455167,9.651565741,4,0,0,0,1,4,0.450670702,-2.006240437,-1.00543499
14A0182CONV,-3.196654392,9.717833119,4,0,0,0,1,4,0.446899022,-4.403236716,-4.417503426
14A0182LL55,-0.213034039,9.552019834,4,0,0,0,1,4,0.456336465,0.213261396,0.792666341
14A0183CONV,-4.52037782,5.499634739,4,8,0,0,2,12,0.686982343,-4.310115387,-5.067171696
14A0183LL55,-1.635819863,9.706482375,4,0,0,0,1,4,0.447545062,-0.967316721,0.026214094
14A0184CONV,-6.038050995,10.02654586,4,0,0,0,1,4,0.429328303,-5.318610053,-6.079595597
14A0184LL55,4.695679243,2.883586211,4,21,0,0,2,25,0.835877573,4.20180785,4.67907885
14A0185CONV,1.307261747,10.71732029,4,0,0,0,1,4,0.39001213,2.221418011,5.55780969
14A0185LL55,-0.384675377,10.44648336,4,0,0,0,1,4,0.405427106,-0.15009427,5.553168946
14A0186CONV,-2.330998584,9.636198324,4,0,0,0,1,4,0.451545355,-1.745955231,-2.019089071
14A0186LL55,-2.355347488,2.792871625,4,22,0,0,2,26,0.841040692,-2.741634943,-3.792765243
14A0187CONV,-1.808804848,9.622039945,4,0,0,0,1,4,0.452351194,-2.480925065,-2.220864405
14A0187LL55,3.188722927,10.97553938,4,0,0,0,1,4,0.375315311,3.040091733,2.767139255
14A0188CONV,0.628044191,5.786606849,4,7,0,0,2,11,0.670649015,0.326776494,0.37843201
14A0188LL55,4.774275078,2.898248861,4,22,0,0,2,26,0.835043033,4.155860652,4.395832201
14A0189CONV,-2.793686459,10.83668078,3,0,0,0,1,3,0.383218598,-3.567379131,-1.919338694
14A0189LL55,-4.315919232,9.670197913,4,0,0,0,1,4,0.449610232,-4.680108314,-8.123383042
14A0190CONV,2.898170528,3.167807427,4,8,12,0,3,24,0.819700816,2.740833417,1.360361093
14A0190LL55,3.488923966,9.64677683,4,0,0,0,1,4,0.450943268,3.360194819,7.685451087
14A0191CONV,-1.636925736,9.357748968,4,0,0,0,1,4,0.467393601,-1.652764419,1.76208356
14A0191LL55,-0.078613618,9.64677683,4,0,0,0,1,4,0.450943268,0.02628801,4.024979102
14A0192CONV,-1.337995532,9.73152964,4,0,0,0,1,4,0.44611947,-1.225758364,0.92549984
14A0192LL55,-7.09417321,9.784531123,4,0,0,0,1,4,0.443102833,-6.71418774,-10.72670987
14A0193CONV,-7.353054265,9.78777764,4,0,0,0,1,4,0.442918054,-7.724672857,-12.37655443
14A0193LL55,0.262453715,10.11713188,4,0,0,0,1,4,0.424172502,0.257751192,1.067854934
14A0194CONV,2.661862457,6.109650291,4,7,12,0,3,23,0.652262649,3.502600125,7.526072045
14A0194LL55,-2.42558854,2.759716496,4,22,0,0,2,26,0.842927752,-2.463994497,-2.645850841
14A0195CONV,-4.515449838,9.631983927,4,0,0,0,1,4,0.451785222,-3.320087359,-3.177278128
14A0195LL55,-5.453888346,9.770071754,4,0,0,0,1,4,0.443925804,-5.078944934,-6.34972761
14A0196CONV,0.604324848,5.85516745,4,8,0,0,2,12,0.666746815,0.083610537,3.000940308
14A0196LL55,-0.16323896,9.786807594,4,0,0,0,1,4,0.442973266,0.110892613,0.011888999
14A0197CONV,2.51284411,3.279170108,3,8,12,0,3,23,0.813362488,3.091633951,3.236513126
14A0197LL55,-3.941947919,9.786807594,4,0,0,0,1,4,0.442973266,-3.603889192,-4.320357084
14A0198CONV,-4.979079432,9.788103413,4,0,0,0,1,4,0.442899513,-6.008325885,-1.189995836
14A0198LL55,5.868313451,2.815762297,4,22,0,0,2,26,0.839737845,6.145092588,6.971087666
14A0199CONV,-0.662920576,9.788103413,4,0,0,0,1,4,0.442899513,-0.798341674,1.0592214
14A0199LL55,-4.028904978,9.624043299,4,0,0,0,1,4,0.452237171,-4.19279385,-5.898700011
14A0200CONV,2.40428954,9.535710154,4,0,0,0,1,4,0.457264748,1.549407709,-2.11470504
14A0200LL55,-9.504109286,9.624043299,4,0,0,0,1,4,0.452237171,-9.318403094,-9.192137259
14A0201CONV,-6.980068644,9.500865429,4,0,0,0,1,4,0.459247973,-6.678079625,-7.665243303
14A0201LL55,-2.412013095,10.04782514,4,0,0,0,1,4,0.42811717,-2.431878401,-5.661869161
14A0202CONV,0.06181879,9.47351705,4,0,0,0,1,4,0.460804536,-0.4592177,-1.344841556
14A0202LL55,3.497809147,2.77266527,4,22,0,0,2,26,0.842190759,2.741705334,2.76075777
14A0203CONV,-5.933949081,11.03486515,3,0,0,0,1,3,0.371938721,-6.259434257,-8.479786341
14A0203LL55,0.295719525,10.11641801,4,0,0,0,1,4,0.424213132,0.085506751,-0.676669848
14A0204CONV,-6.863261709,11.03486515,3,0,0,0,1,3,0.371938721,-6.557322502,-8.852425123
14A0204LL55,-7.486367373,9.720510895,4,0,0,0,1,4,0.446746614,-7.393291106,-9.087669221
14A0205CONV,-5.721079187,11.97955962,3,0,0,0,1,3,0.318170414,-5.882833707,-5.317342362
14A0205LL55,-2.118217451,10.81056016,4,0,0,0,1,4,0.384705281,-2.144428896,-2.096442303
14A0206CONV,-4.176070917,5.631245218,3,8,0,0,2,11,0.679491591,-3.500315655,-4.183352729
14A0206LL55,-0.050709823,9.883180049,4,0,0,0,1,4,0.437488123,-0.037409702,-1.472243467
14A0207CONV,-1.093532063,3.292454681,4,7,12,0,3,23,0.812606382,-0.765621106,-1.64778728
14A0207LL55,1.120593893,9.642122313,4,0,0,0,1,4,0.451208185,1.295826035,0.745711338
14A0208CONV,-2.887514214,9.514074202,4,0,0,0,1,4,0.458496181,-3.095406643,-5.661877006
14A0208LL55,-1.582972068,9.642122313,4,0,0,0,1,4,0.451208185,-1.497372773,-1.783587092
14A0209CONV,0.820196093,9.602384184,4,0,0,0,1,4,0.453469923,0.487927965,2.992599537
14A0209LL55,-1.575516755,9.642122313,4,0,0,0,1,4,0.451208185,-1.435597341,0.61604527
14A0210CONV,-4.385723613,5.469750015,4,7,0,0,2,11,0.688683265,-3.70466987,-4.402099398
14A0210LL55,-3.540875981,9.511749302,4,0,0,0,1,4,0.458628506,-3.414779616,-3.969328298
14A0211CONV,-3.908869163,9.405091838,4,0,0,0,1,4,0.46469903,-4.766401083,-4.964758401
14A0211LL55,-1.423361201,9.511749302,4,0,0,0,1,4,0.458628506,-1.255419219,-2.26465412
14A0212CONV,-0.49917234,5.116142829,4,8,0,0,2,12,0.7088092,-0.940659065,-2.208869325
14A0212LL55,-1.011130018,9.511749302,4,0,0,0,1,4,0.458628506,-0.453206854,-2.246209476
14A0213CONV,-4.678414816,9.391916533,4,0,0,0,1,4,0.465448917,-4.369470108,-2.310499677
14A0213LL55,-0.712821797,9.579817306,4,0,0,0,1,4,0.454754342,-1.300919415,-3.255576478
14A0214CONV,-0.926177443,9.430227968,4,0,0,0,1,4,0.46326838,-0.981745651,-2.325482794
14A0214LL55,-2.436418133,9.579817306,4,0,0,0,1,4,0.454754342,-3.026738151,-3.13326992
14A0215CONV,-0.550836339,9.752219036,4,0,0,0,1,4,0.444941911,0.198360438,4.695574978
14A0215LL55,-4.714228999,9.579817306,4,0,0,0,1,4,0.454754342,-5.174338231,-7.917963345
14A0216CONV,-6.746810076,9.690173193,4,0,0,0,1,4,0.448473317,-7.055505847,-8.689365278
14A0216LL55,0.310555223,9.405687406,4,0,0,0,1,4,0.464665133,0.090611487,-0.193037688
14A0217CONV,-0.048037307,5.903793958,4,8,12,0,3,24,0.663979184,0.20967015,0.444416137
14A0217LL55,0.826599057,9.405687406,4,0,0,0,1,4,0.464665133,0.703762969,1.036404678
14A0218CONV,-0.440105821,9.480175099,4,0,0,0,1,4,0.460425586,-0.881562959,1.173794014
14A0218LL55,0.112887871,9.405687406,4,0,0,0,1,4,0.464665133,0.053768535,1.170869276
14A0219CONV,-1.316803299,9.480175099,4,0,0,0,1,4,0.460425586,-1.554573382,-3.908389661
14A0219LL55,-2.010472062,9.405687406,4,0,0,0,1,4,0.464665133,-2.164771477,-2.129739334
14A0220CONV,-5.04578397,9.646362929,4,0,0,0,1,4,0.450966825,-5.337414519,-9.832651548
14A0220LL55,-1.535330114,9.405687406,4,0,0,0,1,4,0.464665133,-1.615597593,-2.401125328
14A0221CONV,-5.111026122,9.646362929,4,0,0,0,1,4,0.450966825,-4.583430254,-7.886052738
14A0221LL55,0.898600885,9.405687406,4,0,0,0,1,4,0.464665133,1.151632794,1.457488972
14A0222CONV,-2.99505983,5.248691173,4,8,0,0,2,12,0.701265068,-1.60266254,-4.246310992
14A0222LL55,-3.889076917,9.405687406,4,0,0,0,1,4,0.464665133,-3.920785283,-4.158500933
14A0223CONV,-1.82449181,9.43313982,4,0,0,0,1,4,0.463102649,-1.49354328,0.265628567
14A0223LL55,0.481665892,9.405687406,4,0,0,0,1,4,0.464665133,0.180275814,-0.0503848
14A0224CONV,-2.358513718,9.43313982,4,0,0,0,1,4,0.463102649,-1.734115775,-3.863401447
14A0224LL55,-5.698775778,9.674686543,4,0,0,0,1,4,0.449354756,-5.228951357,-6.337690363
14A0225CONV,-2.486288923,5.911154285,4,8,0,0,2,12,0.663560264,-1.956927645,-1.824315331
14A0225LL55,-2.783292869,3.198886639,4,18,0,0,2,22,0.817931909,-1.435644921,-1.590707366
14A0226CONV,-7.415593108,9.80611008,4,0,0,0,1,4,0.441874644,-6.819732615,-12.27344543
14A0226LL55,-6.986067085,9.674686543,4,0,0,0,1,4,0.449354756,-6.264471697,-7.122539366
14A0227CONV,-0.546240842,5.929372868,4,8,0,0,2,12,0.662523333,-1.257208507,0.197763443
14A0227LL55,-1.978931542,9.933846634,4,0,0,0,1,4,0.43460438,-1.77908307,1.164991375
14A0228CONV,-3.319100019,9.615003203,4,0,0,0,1,4,0.452751698,-3.071390067,-3.391451787
14A0228LL55,2.901983437,2.797614273,4,22,0,0,2,26,0.840770759,1.94959789,1.201169069
14A0229CONV,-5.173766606,9.659098866,4,0,0,0,1,4,0.450241946,-6.086082377,-2.486118076
14A0229LL55,-2.408768719,9.613054578,4,0,0,0,1,4,0.452862606,-2.355872727,-0.688376943
14A0230CONV,2.543516994,5.146504619,4,8,12,0,3,24,0.707081126,3.410661862,4.723275088
14A0230LL55,0.865730065,10.69500069,4,0,0,0,1,4,0.391282473,0.570220126,3.719456649
14A0231CONV,-0.816576774,9.664433201,4,0,0,0,1,4,0.449938336,-0.917198269,2.153922343
14A0231LL55,1.301783249,2.80536563,4,22,0,0,2,26,0.840329582,0.304343802,-0.43294399
14A0232CONV,-1.805010333,9.388640276,4,0,0,0,1,4,0.465635389,-1.103961743,-0.222646346
14A0232LL55,-5.312993567,10.06166208,4,0,0,0,1,4,0.427329625,-5.609381049,-4.935820361
14A0233CONV,-1.062034381,9.388640276,4,0,0,0,1,4,0.465635389,-0.754471084,2.313056863
14A0233LL55,2.091207748,2.820419491,4,22,0,0,2,26,0.839472776,0.308607942,-1.102225707
14A0234CONV,-4.551879932,9.380890415,4,0,0,0,1,4,0.466076481,-4.676683782,-2.606097922
14A0234LL55,2.056631568,9.837185003,4,0,0,0,1,4,0.440105981,1.98460453,3.626881286
14A0235CONV,1.11270803,5.886014082,4,8,12,0,3,24,0.664991145,1.136914835,-1.410618931
14A0235LL55,4.91331174,2.897198039,4,21,0,0,2,25,0.835102842,4.524251845,4.95078871
14A0236CONV,-4.348436571,9.702648485,4,0,0,0,1,4,0.447763272,-4.886855252,-5.633329864
14A0236LL55,4.457332106,2.767046391,4,22,0,0,2,26,0.842510563,4.214679007,4.772152578
14A0237CONV,-1.591980625,9.479430251,4,0,0,0,1,4,0.460467979,-0.876256291,0.561969536
14A0237LL55,3.26251958,9.439851829,4,0,0,0,1,4,0.462720628,3.412013394,6.232320618
14A0238CONV,1.071191983,5.864129658,4,8,0,0,2,12,0.666236721,1.311074641,1.045491816
14A0238LL55,3.693969766,2.767046391,4,22,0,0,2,26,0.842510563,3.297684102,4.015269759
14A0239CONV,-7.257708522,9.80611008,4,0,0,0,1,4,0.441874644,-7.510907684,-9.827255191
14A0239LL55,3.800087214,9.439851829,4,0,0,0,1,4,0.462720628,3.740137686,6.641891504
14A0240CONV,-4.99462599,9.675996877,4,0,0,0,1,4,0.449280177,-5.165407091,-3.695941381
14A0240LL55,1.650912428,9.439851829,4,0,0,0,1,4,0.462720628,2.056874855,2.310834569
14A0241CONV,1.970457482,5.493912394,4,8,12,0,3,24,0.687308037,2.309810598,2.246234647
14A0241LL55,1.953331262,10.6068791,3,0,0,0,1,3,0.396298009,2.520106834,4.019688062
14A0242CONV,-3.183529638,9.614134916,4,0,0,0,1,4,0.452801118,-2.908639536,-4.153841618
14A0242LL55,2.269009591,10.2248755,4,0,0,0,1,4,0.418040157,2.202374043,4.648096378
14A0243CONV,-1.532861356,9.66230681,4,0,0,0,1,4,0.450059362,-2.803635753,0.620913068
14A0243LL55,-2.900351963,9.586345436,4,0,0,0,1,4,0.454382786,-2.673248638,-1.772777167
14A0244CONV,-4.068694047,9.331220734,4,0,0,0,1,4,0.468903484,-3.020060403,1.830604202
14A0244LL55,2.302435233,9.586345436,4,0,0,0,1,4,0.454382786,1.906439693,3.438733599
14A0245CONV,-0.097708639,9.430227968,4,0,0,0,1,4,0.46326838,-0.870159821,-2.814618838
14A0245LL55,0.371163724,10.2248755,4,0,0,0,1,4,0.418040157,-0.365113838,0.047284955
14A0246CONV,-3.72105755,9.752219036,4,0,0,0,1,4,0.444941911,-3.260554166,2.91659199
14A0246LL55,-0.21790151,10.2248755,4,0,0,0,1,4,0.418040157,-0.565976471,-1.194219046
14A0247CONV,0.630491232,9.54486919,4,0,0,0,1,4,0.456743451,-0.462843383,-1.225069265
14A0247LL55,0.755701031,10.2248755,4,0,0,0,1,4,0.418040157,0.824573338,1.323644388
14A0248CONV,1.612575391,9.54486919,4,0,0,0,1,4,0.456743451,1.233796341,0.948596768
14A0248LL55,-2.349676509,10.2248755,4,0,0,0,1,4,0.418040157,-2.526466069,-2.124463843
14A0249CONV,-5.732004322,9.80611008,4,0,0,0,1,4,0.441874644,-6.208838405,-10.02466202
14A0249LL55,-2.272401579,9.51519902,4,0,0,0,1,4,0.458432161,-1.927133597,-0.718502187
14A0250CONV,-8.241863947,9.80611008,4,0,0,0,1,4,0.441874644,-8.758654954,-12.20962311
14A0250LL55,-0.140425409,9.966018071,4,0,0,0,1,4,0.432773307,-0.074972251,4.570084398
14A0251CONV,-2.003491091,5.180449615,4,8,0,0,2,12,0.70514911,-1.86605617,-2.931286456
14A0251LL55,-0.066647927,9.966018071,4,0,0,0,1,4,0.432773307,0.110091949,1.475243506
14A0252CONV,-3.172533278,9.615003203,4,0,0,0,1,4,0.452751698,-3.428247834,-3.057347472
14A0252LL55,-2.680570028,9.966018071,4,0,0,0,1,4,0.432773307,-2.476586092,-2.947627324
14A0253CONV,1.148733587,9.518488354,4,0,0,0,1,4,0.458244945,0.549319702,0.279050542
14A0253LL55,-0.965081328,9.966018071,4,0,0,0,1,4,0.432773307,-0.991498661,-0.200538416
14A0254CONV,-1.023318126,9.43313982,4,0,0,0,1,4,0.463102649,-1.141891975,1.08504534
14A0254LL55,1.533313963,9.51519902,4,0,0,0,1,4,0.458432161,1.737428908,2.58651311
14A0255CONV,-6.973431345,9.432542737,4,0,0,0,1,4,0.463136633,-6.828725649,-1.505646985
14A0255LL55,-1.066773749,9.51519902,4,0,0,0,1,4,0.458432161,-0.768899256,-0.355973652
14A0256CONV,-3.415695785,9.679864175,4,0,0,0,1,4,0.449060066,-4.729592634,-5.763143779
14A0256LL55,0.420852396,9.51519902,4,0,0,0,1,4,0.458432161,1.002510808,0.995182841
14A0257CONV,-2.123674046,9.482636047,4,0,0,0,1,4,0.460285518,-1.082036795,-0.930754201
14A0257LL55,4.021983758,10.24909319,4,0,0,0,1,4,0.416661781,3.693602345,2.324173472
14A0258CONV,4.664267963,3.072864208,4,8,24,0,3,36,0.825104612,4.709656738,6.04583148
14A0258LL55,-0.204884404,9.635918026,4,0,0,0,1,4,0.451561308,-0.552004278,0.809833563
14A0259CONV,0.327145944,5.203728805,4,8,0,0,2,12,0.703824149,0.945445544,-0.836933096
14A0259LL55,3.053107512,9.635918026,4,0,0,0,1,4,0.451561308,2.799914531,3.990135262
14A0260CONV,-2.744731703,9.677732432,4,0,0,0,1,4,0.449181396,-3.185384916,-8.548550637
14A0260LL55,0.560645684,2.783947677,4,22,0,0,2,26,0.841548608,1.532777641,2.321182415
14A0261CONV,-4.688987913,9.745653134,4,0,0,0,1,4,0.445315616,-4.996238491,-8.82632656
14A0261LL55,-1.454932131,9.635918026,4,0,0,0,1,4,0.451561308,-1.106692049,-0.349322611
14A0262CONV,-1.650712154,9.588668862,4,0,0,0,1,4,0.454250546,-1.975518642,0.492022948
